Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
365558,B000CQG89Y,A22OSVMG7LQXUQ,C. Smith,0,0,5,1326844800,fav Lemon Ginger tea so far...,"I tried this tea for the first time at a restaurant - 1st time iced - cool & refreshing, 2nd time hot - mmmm. The taste leans more to the ginger side and not the lemon. I have tried other brands such as Yogi and Twinings. I did not like the Yogi brand at all (yuck!), the Twinings' brand while not disgusting taste like lemon tea with a 'hint' of ginger. I have tasted other brands that have a stronger ginger taste than Stash but they've also had a strange taste to them as well so so far Stash is my favorite. This tea is great for upset tummy."
161517,B000BLLWCS,A2ZHJJWAQLZ5J7,Karla Tonella,1,1,5,1314057600,Dogs LOVE these!,"The only thing that will bring my dogs in the house immediately. If I call ""chicken"" they come running.  Rattling the canister will even tear them away from squirrels and rabbits."
554570,B001B0W0R4,AH8BPG1X4XN98,Nolan Dickey,1,1,5,1335052800,The best pet food lids ever,"I've had every type of cover for cat food cans -- these are without doubt the best. It's the material that makes them great. They're so flexible and they grip and seal well. That makes them easy to get on and off, as well as easy to wash. I don't really understand the spoon slot. I've never used it. But it doesn't hurt that it's there. I've had a few of these lids for a couple years. They are my go-to. I might as well just throw out the other lids. I just ordered more of these today."
52081,B001IW0ASG,A2GS9TVC1CYG6E,johnnyb,0,0,5,1345161600,So addictive,"I recently tried this soda when I was in NYC in June.  My girlfriend, I and my best friend went to the Carnegie deli for lunch.  I haven't been there in a long time and I asked my friend what he would reccommend on the menu.  He said to get a pastrami sandwich and the cel-ray soda.  I thought to myself, cel-ray soda, yuck as I am not a big soda drinker to begin with and this did not sound too appetizing.  I ordered the Woody Allen which was pastrami and corned beef on rye with cel-ray soda.  The sandwich was huge, only ate half.  The cel-ray soda was simply amazing, a slight hint of celery in a light refreshing drink.  When I got home back to upstate New York, I began to try to find this amazing soda in my area.  I googled it to see who would carry it in my area and it said select Wegmans stores carry it.  I have 5 Wegmans in my area and not one carries it.  The only Wegmans I have seen it in is in Williamsville, NY a Buffalo suburb.  I am lucky I am out that way every few weeks, so I stock up.  Do yourself a favor and try this amazing soda, you will not be disappointed."
371864,B004UC7CMS,A34HWNKSEEO0P4,Douglas Tussing,0,0,5,1349308800,Beyond My Expectations,"I read the review and I was hestitant as it was reported the drawer did not come out easy.  Well, it comes out easy.  I have room for plenty of choices in the drawer as my family likes hot chocolate and tea.  Personally I like coffee. The best thing is that it is a space saver.  I put the Kcup machine on it and I have plemnty of room for condiments.  With other storage syatems you place it next to the Kcup machine.  This takes a lot of spce.  Space is important in my cottage which is now my home.  I think this was a great buy for me.  It is funny how sometimes you buy something and it turns out to be a dud.  This is definitely worth the money."
508191,B006N3IE6A,A25UTJ1AXFC0Z9,Judy Armstrong,1,2,1,1323388800,Don't waste your money or your Keurig on this!,"This coffee tastes very flavorful and is not too strong, but I have to say it almost ruined my months' old Keurig Personal Brewer. The coffee is ground so finely that when the K-Cups are punctured by the needles (top and bottom), it gets packed into the needles and also sifts out through the holes made by the needles, going into the coffee cup creating a very nasty ""sludge"" in the bottom of each cup. I purchased a pack of 2 (48 K-Cups) and didn't even use one full pack. I do not recommend this brand or blend. It is a waste of money, which is something I couldn't really afford at this time. I sent a letter of complaint to the Wolfgang Puck company and, except for a ""cookie cutter"" letter acknowledging receipt of my comment, I have not received any further contact from them."
270195,B002AQ0OS0,ARM3JOGVFDH6R,M. LaChiusa,2,2,5,1255651200,It's wonderful,"My favorite of all the coffees and I've tried a lot of them.  I can't buy coffee out any more, because is just isn't as good as this stuff!"
565731,B000FVZW7K,A3HGQFNPRA0ZM9,"Elizabeth C. Danford ""Elizabeth D.""",1,1,5,1266883200,SUPERYUM!,"Wow--these ROCK!  They are light and fluffy and perfect for spreading all kinds of delicious toppings.  My most recent fav...nuke a few semisweet morsels and peanut butter morsels together and spread on the rice cake.  I know, not very healthy.  Didn't have any Nutella.  Also love with hummus, pimento spread, spinach dip to name a few.  They aren't salted so unless your topping is loaded you don't feel like running for the water trough after :)"
367503,B005T05TNE,A3HI73Y1JOG6DD,tl amazon,2,2,3,1333152000,ok but not great marzipan,this was a good deal - a lot for your money but it was not the best marzipan - sweeter and less almondy  than some others
88379,B001LGG9K2,A1G53RDB335737,Suzanne,0,0,5,1288396800,"Nice tea, and nice box","We've enjoyed this tea.  The wooden box is also nice - lightweight and certainly not fancy, but a nice holder for the tea."
151130,B001Q9EFW8,A2UTLQ8SE3W4ZJ,Carol M,0,0,4,1255564800,My Dog Likes Them!,"My dog enjoys hiding and then eating the biscuits. I gave Crunch and Clean 4 stars because they don't seem any different than other dog biscuits, but if they really do clean better than most, than add another star!"
262857,B0026WL13U,A3ATGTF8SYIUTO,Qest,6,6,5,1229904000,Excellent if you don't read ingredients!,"These are the same product as the Bite-Size in the smaller blue bag except that they're longer links and vary in length.<br /><br />The ingredient list is somewhat gross as it lists specific parts of the pig.  If you can get past that, the taste is unmatched!<br /><br />The Slim-Jim ingredient list was similarly disturbing to me as Slim-Jim has, as separate ingredients ""chicken"" and ""mechanically-separated chicken.""  I don't understand why one or the other doesn't cover both."
565439,B002GKEK7G,A15E68OIAVFE9K,llh,0,0,5,1327968000,Great Espresso,"Very good tasting, low fat, low cal, easy to mix, very satisfying protein drink.  It is good hot or cold.  Would buy again!"
445428,B001EQ51YE,A2FAGIZ9C50XHK,"Chatty Cathy ""Moviegirl""",0,0,2,1297468800,Fake Chocolate,"I thought we would give it a try.  It was a good deal, but the fake chocolate has a bitter taste.  We prefer the regular Rice Chex."
36179,B00020UGNE,A113H4UYJIPL15,Anna Jacobs,3,4,5,1261353600,Best Chocolate Covered Orange Peels,I am very impressed with this product (and the company that creates it). The packaging is gorgeous - nice enough to give as a gift as is. And the dark chocolate covered orange peels are the best I have ever tasted. The dark chocolate is rich and flavorful. The candied orange peels on the inside are the perfect balance of sweet and tart. And they're easy to bite into - not hard like some others I've tried.<br /><br />Yes these are pricy but they are truly gourmet. And since the package includes a full pound I believe that justifies the price.<br /><br />I ordered this during the winter so I was not concerned about melting.
124896,B005BHIESC,A2P180WXOJR6SE,"Tee ""ocalachick1""",3,4,1,1317340800,Not a pleasant taste,"Have had the other flavors , this tastes the worst. Sorry I bought a whole case. Try the variety pack first."
21283,B002QWP89S,A1MX0D09ZKQNZO,"Johnny C ""sheepforwheat""",0,0,2,1319587200,Dog goes crazy for these,"EDIT: I had been giving my dog a half of one of these every day, and he was having digestive issues with them. I stopped giving them to him and he recovered. I will have to lower my rating on these, even though he loves the taste.<br /><br />I have a havanese dog. He is very picky about treats and food. He LOVES these things. He goes crazy for them. He sometimes won't even eat his regular food (EVO Chicken small bites) because he wants one of these first. I'm not sure if they are actually helping his teeth though. His teeth are looking kind of gnarly and he is only 3. I don't mind the smell of these treats either."
486871,B000PDWBKO,A12OJZXCN2Y5QQ,Kira,0,0,5,1345248000,love this popcorm,"This popcorn is the best. Say goodbye to movie theater popcorn,and hello to great northern popcorn. My boyfriend, and I pop 2 bags a day. It is so good, that as soon as you finish eat it, you want more. It has enough salt, a buttery taste, and oil. Everything is packaged together. I love it. I'm order more today! I use to go to the movie theaters just to get the popcorn, and leave and eat it at home. I am a popcorn critic in my head, and this is definitely Top 2."
341626,B001RVFEP2,A81CMMA3GHAHC,"E. Contento ""Lacey""",0,0,4,1250380800,Diet Secret,"This is my diet secret> I needed soething salty and crunchy in my bag of tricks to help keep me on my diet, I love these things! Even if I eat a whole large bag it's still about 300 calories! I like all the flavors and I really like the samll snack size bags. I couldn't get them anywhere but on AMAZON!"
390194,B008YA1DZE,AIESH16TE0UJA,"Katherine Koch ""Katherine""",1,2,5,1323475200,Great cup of decaf,"I became aware of Donut House Decaf because Amazon emailed me an ad for it, since I'm a longtime buyer of k-cups.  I'd tried various other varieties of decaf and found them OK but not terribly exciting to the taste buds.<br /><br />Donut House is different, stronger (they mean it when they say Extra Bold)--but not the way espresso or French roast is strong, mellower than that--and more flavorful than the others.  Now I'm a fan, and I hope Amazon keeps carrying it."
89318,B000IMJU3I,A1J8JA6ULCWRPY,Mary Rellez,0,0,5,1241136000,fabulous popcorn,"There are very seldom any unpopped kernels, which is nice and the flavor is wonderful. Not a whole lot to say about popcorn. I always buy from you guys and will continue to."
2097,B007POA176,AFZW48UFK3G0H,C. Hancock,0,0,5,1347321600,Delicious,"This was a new product to me.  They were very tasty, crisp, and surprisingly delicious.  I was very pleased with this product."
127639,B001ARJE5E,ARG6ZYX78I8EB,Maynou,2,5,5,1286755200,J'aime,"I know this product since childhood .. i like it that's why i ordered it (+ i still did not see any similar product here (GA, USA) in grocery stores . I am so glad I found it @ Amazon!!"
401508,B000Q611U6,A1MKS4PE04FC3Q,"Jessica L. Webster ""speak no evil""",0,0,4,1223251200,"Convenient on-the-go nutrition, sans sweetener.","This is a perfectly sized, neatly packaged, fantastically fragrant hunk of hunger-appeasement. Kids will find the plastic wrapper easy to open, and not too hard to crimp shut should they want to save half for later, which they might: dried fruits are always more intense than fresh, and this snack packs a wallop of organic apple puree and organic fruit flavors, bound together with organic apple juice and pectin.  That is some rarified fruity madness.<br />I don't have kids, but if I did I'd sneak these into their backpacks every morning; instead, I keep these in the car and in my purse, for when I get so busy I forget to eat. It happens. I'm blonde. My husband snacks on them before *and* after meals; I can be convinced of their desert-worthiness with a hunk of high grade chocolate sharing their plate.<br />These snacks are a good source of potassium (great for writer's cramp or lost-weekend-recovery), with almost no sodium and very little sugar.  At 70 calories each, they're just the thing when you're too hungry to decide what you want to eat for dinner. Highly recommended."
